county_month_id,county_id,month,fte,fte_approximated,region_id
1,1,2012-06-15,1,0,11
2,1,2012-07-15,1,1,11
3,1,2012-08-15,1,0,11
4,1,2012-09-15,0.5,0,11
5,1,2012-10-15,1,0,11
6,1,2012-11-15,1,1,11
7,1,2012-12-15,1,0,11
8,1,2013-01-15,1,0,11
9,1,2013-02-15,1,0,11
10,1,2013-03-15,0.5,0,11
11,1,2013-04-15,0.6684782608695652,1,11
12,1,2013-05-15,0.8315217391304348,1,11
13,1,2013-06-15,1,0,11
14,1,2013-07-15,0,0,11
15,1,2013-08-15,0,0,11
16,1,2013-09-15,0,0,11
17,1,2013-10-15,0,0,11
18,1,2013-11-15,0,1,11
19,1,2013-12-15,0,0,11
20,1,2014-01-15,0,0,11
21,1,2014-02-15,0,0,11
22,1,2014-03-15,0,0,11
23,1,2014-04-15,0,0,11
24,1,2014-05-15,0,0,11
25,1,2014-06-15,0,0,11
26,1,2014-07-15,0,0,11
27,1,2014-08-15,0,0,11
28,1,2014-09-15,0,0,11
29,1,2014-10-15,0,0,11
30,1,2014-11-15,0,0,11
31,1,2014-12-15,0,0,11
32,1,2015-01-15,0,0,11
33,1,2015-02-15,0,0,11
34,1,2015-03-15,0,0,11
35,1,2015-04-15,0,0,11
36,1,2015-05-15,0,0,11
37,1,2015-06-15,1,0,11
38,1,2015-07-15,0.5,0,11
39,1,2015-08-15,1,0,11
40,1,2015-09-15,1,0,11
41,2,2012-06-15,0,0,15
42,2,2012-07-15,0,1,15
43,2,2012-08-15,0,0,15
44,2,2012-09-15,0,0,15
45,2,2012-10-15,0,0,15
46,2,2012-11-15,0,1,15
47,2,2012-12-15,0,0,15
48,2,2013-01-15,0,0,15
49,2,2013-02-15,0,0,15
50,2,2013-03-15,0,0,15
51,2,2013-04-15,0,1,15
52,2,2013-05-15,0,1,15
53,2,2013-06-15,0,0,15
54,2,2013-07-15,0,0,15
55,2,2013-08-15,0,0,15
56,2,2013-09-15,0,0,15
57,2,2013-10-15,0,0,15
58,2,2013-11-15,0,1,15
59,2,2013-12-15,0,0,15
60,2,2014-01-15,0,0,15
61,2,2014-02-15,0,0,15
62,2,2014-03-15,0,0,15
63,2,2014-04-15,0,0,15
64,2,2014-05-15,0,0,15
65,2,2014-06-15,0,0,15
66,2,2014-07-15,0,0,15
67,2,2014-08-15,1,0,15
68,2,2014-09-15,1,0,15
69,2,2014-10-15,1,0,15
70,2,2014-11-15,1,0,15
71,2,2014-12-15,1,0,15
72,2,2015-01-15,1,0,15
73,2,2015-02-15,1,0,15
74,2,2015-03-15,1,0,15
75,2,2015-04-15,1,0,15
76,2,2015-05-15,0.5,0,15
77,2,2015-06-15,1,0,15
78,2,2015-07-15,1,0,15
79,2,2015-08-15,1,0,15
80,2,2015-09-15,1,0,15
81,3,2012-06-15,0,0,4
82,3,2012-07-15,0,1,4
83,3,2012-08-15,0,0,4
84,3,2012-09-15,0,0,4
85,3,2012-10-15,0,0,4
86,3,2012-11-15,0.5081967213114754,1,4
87,3,2012-12-15,1,0,4
88,3,2013-01-15,1,0,4
89,3,2013-02-15,1,0,4
90,3,2013-03-15,1,0,4
91,3,2013-04-15,1,1,4
92,3,2013-05-15,1,1,4
93,3,2013-06-15,1,0,4
94,3,2013-07-15,1,0,4
95,3,2013-08-15,1,0,4
96,3,2013-09-15,1,0,4
97,3,2013-10-15,1,0,4
98,3,2013-11-15,1,1,4
99,3,2013-12-15,1,0,4
100,3,2014-01-15,1,0,4
101,3,2014-02-15,1,0,4
102,3,2014-03-15,1,0,4
103,3,2014-04-15,1,0,4
104,3,2014-05-15,1,0,4
105,3,2014-06-15,1,0,4
106,3,2014-07-15,1,0,4
107,3,2014-08-15,1,0,4
108,3,2014-09-15,1,0,4
109,3,2014-10-15,1,0,4
110,3,2014-11-15,0.5,0,4
111,3,2014-12-15,1,0,4
112,3,2015-01-15,1,0,4
113,3,2015-02-15,1,0,4
114,3,2015-03-15,1,0,4
115,3,2015-04-15,1,0,4
116,3,2015-05-15,1,0,4
117,3,2015-06-15,1,0,4
118,3,2015-07-15,0,0,4
119,3,2015-08-15,0,0,4
120,3,2015-09-15,0,0,4
121,4,2012-06-15,0,0,2
122,4,2012-07-15,0,1,2
123,4,2012-08-15,0,0,2
124,4,2012-09-15,0,0,2
125,4,2012-10-15,0,0,2
126,4,2012-11-15,0,1,2
127,4,2012-12-15,0,0,2
128,4,2013-01-15,0,0,2
129,4,2013-02-15,0,0,2
130,4,2013-03-15,0,0,2
131,4,2013-04-15,0,1,2
132,4,2013-05-15,0,1,2
133,4,2013-06-15,0,0,2
134,4,2013-07-15,0,0,2
135,4,2013-08-15,0,0,2
136,4,2013-09-15,0,0,2
137,4,2013-10-15,0,0,2
138,4,2013-11-15,0,1,2
139,4,2013-12-15,0,0,2
140,4,2014-01-15,0,0,2
141,4,2014-02-15,0,0,2
142,4,2014-03-15,0,0,2
143,4,2014-04-15,0,0,2
144,4,2014-05-15,0,0,2
145,4,2014-06-15,0,0,2
146,4,2014-07-15,0,0,2
147,4,2014-08-15,1,0,2
148,4,2014-09-15,1,0,2
149,4,2014-10-15,1,0,2
150,4,2014-11-15,1,0,2
151,4,2014-12-15,1,0,2
152,4,2015-01-15,1,0,2
153,4,2015-02-15,1,0,2
154,4,2015-03-15,1,0,2
155,4,2015-04-15,1,0,2
156,4,2015-05-15,1,0,2
157,4,2015-06-15,1,0,2
158,4,2015-07-15,1,0,2
159,4,2015-08-15,1,0,2
160,4,2015-09-15,1,0,2
161,5,2012-06-15,0,0,14
162,5,2012-07-15,0,1,14
163,5,2012-08-15,0,0,14
164,5,2012-09-15,0,0,14
165,5,2012-10-15,0,0,14
166,5,2012-11-15,0,1,14
167,5,2012-12-15,0,0,14
168,5,2013-01-15,0,0,14
169,5,2013-02-15,0,0,14
170,5,2013-03-15,0,0,14
171,5,2013-04-15,0,1,14
172,5,2013-05-15,0,1,14
173,5,2013-06-15,0,0,14
174,5,2013-07-15,0,0,14
175,5,2013-08-15,0,0,14
176,5,2013-09-15,0,0,14
177,5,2013-10-15,0,0,14
178,5,2013-11-15,0,1,14
179,5,2013-12-15,0,0,14
180,5,2014-01-15,0,0,14
181,5,2014-02-15,0,0,14
182,5,2014-03-15,0,0,14
183,5,2014-04-15,0,0,14
184,5,2014-05-15,0,0,14
185,5,2014-06-15,0,0,14
186,5,2014-07-15,0,0,14
187,5,2014-08-15,0,0,14
188,5,2014-09-15,0,0,14
189,5,2014-10-15,0,0,14
190,5,2014-11-15,0,0,14
191,5,2014-12-15,0,0,14
192,5,2015-01-15,0,0,14
193,5,2015-02-15,0,0,14
194,5,2015-03-15,0,0,14
195,5,2015-04-15,0,0,14
196,5,2015-05-15,0,0,14
197,5,2015-06-15,0,0,14
198,5,2015-07-15,0,0,14
199,5,2015-08-15,0,0,14
200,5,2015-09-15,0,0,14
201,6,2012-06-15,1,0,1
202,6,2012-07-15,1,1,1
203,6,2012-08-15,1,0,1
204,6,2012-09-15,1,0,1
205,6,2012-10-15,1,0,1
206,6,2012-11-15,1,1,1
207,6,2012-12-15,1,0,1
208,6,2013-01-15,1,0,1
209,6,2013-02-15,1,0,1
210,6,2013-03-15,1,0,1
211,6,2013-04-15,1,1,1
212,6,2013-05-15,1,1,1
213,6,2013-06-15,1,0,1
214,6,2013-07-15,1,0,1
215,6,2013-08-15,1,0,1
216,6,2013-09-15,1,0,1
217,6,2013-10-15,1,0,1
218,6,2013-11-15,0.7459016393442623,1,1
219,6,2013-12-15,0.5,0,1
220,6,2014-01-15,1,0,1
221,6,2014-02-15,1,0,1
222,6,2014-03-15,1,0,1
223,6,2014-04-15,0.76,0,1
224,6,2014-05-15,1,0,1
225,6,2014-06-15,2,0,1
226,6,2014-07-15,2,0,1
227,6,2014-08-15,1.76,0,1
228,6,2014-09-15,2,0,1
229,6,2014-10-15,2,0,1
230,6,2014-11-15,0.76,0,1
231,6,2014-12-15,1,0,1
232,6,2015-01-15,1,0,1
233,6,2015-02-15,1,0,1
234,6,2015-03-15,1,0,1
235,6,2015-04-15,1,0,1
236,6,2015-05-15,1,0,1
237,6,2015-06-15,1,0,1
238,6,2015-07-15,0.5,0,1
239,6,2015-08-15,1,0,1
240,6,2015-09-15,1,0,1
241,7,2012-06-15,3,0,6
242,7,2012-07-15,2.7540983606557377,1,6
243,7,2012-08-15,2.5,0,6
244,7,2012-09-15,3,0,6
245,7,2012-10-15,2.5,0,6
246,7,2012-11-15,2.5,1,6
247,7,2012-12-15,2.5,0,6
248,7,2013-01-15,3,0,6
249,7,2013-02-15,2.26,0,6
250,7,2013-03-15,2.76,0,6
251,7,2013-04-15,2.840869565217391,1,6
252,7,2013-05-15,2.9191304347826086,1,6
253,7,2013-06-15,3,0,6
254,7,2013-07-15,3,0,6
255,7,2013-08-15,3,0,6
256,7,2013-09-15,2.5,0,6
257,7,2013-10-15,3,0,6
258,7,2013-11-15,3,1,6
259,7,2013-12-15,3,0,6
260,7,2014-01-15,2.26,0,6
261,7,2014-02-15,3,0,6
262,7,2014-03-15,3,0,6
263,7,2014-04-15,0.5,0,6
264,7,2014-05-15,1,0,6
265,7,2014-06-15,1,0,6
266,7,2014-07-15,1,0,6
267,7,2014-08-15,1,0,6
268,7,2014-09-15,1,0,6
269,7,2014-10-15,3,0,6
270,7,2014-11-15,2.5,0,6
271,7,2014-12-15,3,0,6
272,7,2015-01-15,3,0,6
273,7,2015-02-15,3,0,6
274,7,2015-03-15,2,0,6
275,7,2015-04-15,2,0,6
276,7,2015-05-15,3,0,6
277,7,2015-06-15,2,0,6
278,7,2015-07-15,1.5,0,6
279,7,2015-08-15,2,0,6
280,7,2015-09-15,1.5,0,6
281,8,2012-06-15,1,0,17
282,8,2012-07-15,1,1,17
283,8,2012-08-15,1,0,17
284,8,2012-09-15,1,0,17
285,8,2012-10-15,1,0,17
286,8,2012-11-15,1.5081967213114753,1,17
287,8,2012-12-15,2,0,17
288,8,2013-01-15,1,0,17
289,8,2013-02-15,2,0,17
290,8,2013-03-15,2,0,17
291,8,2013-04-15,2,1,17
292,8,2013-05-15,2,1,17
293,8,2013-06-15,2,0,17
294,8,2013-07-15,1.76,0,17
295,8,2013-08-15,1.5,0,17
296,8,2013-09-15,2,0,17
297,8,2013-10-15,2,0,17
298,8,2013-11-15,2,1,17
299,8,2013-12-15,2,0,17
300,8,2014-01-15,2,0,17
301,8,2014-02-15,1,0,17
302,8,2014-03-15,2,0,17
303,8,2014-04-15,0,0,17
304,8,2014-05-15,0,0,17
305,8,2014-06-15,0.5,0,17
306,8,2014-07-15,2,0,17
307,8,2014-08-15,1,0,17
308,8,2014-09-15,1,0,17
309,8,2014-10-15,1,0,17
310,8,2014-11-15,1,0,17
311,8,2014-12-15,1,0,17
312,8,2015-01-15,1,0,17
313,8,2015-02-15,1,0,17
314,8,2015-03-15,1,0,17
315,8,2015-04-15,1,0,17
316,8,2015-05-15,1,0,17
317,8,2015-06-15,1,0,17
318,8,2015-07-15,1,0,17
319,8,2015-08-15,1,0,17
320,8,2015-09-15,1,0,17
321,9,2012-06-15,3.26,0,10
322,9,2012-07-15,3.1321311475409837,1,10
323,9,2012-08-15,3,0,10
324,9,2012-09-15,3,0,10
325,9,2012-10-15,3,0,10
326,9,2012-11-15,3,1,10
327,9,2012-12-15,3,0,10
328,9,2013-01-15,2.5,0,10
329,9,2013-02-15,3,0,10
330,9,2013-03-15,2,0,10
331,9,2013-04-15,2.3369565217391304,1,10
332,9,2013-05-15,2.6630434782608696,1,10
333,9,2013-06-15,3,0,10
334,9,2013-07-15,3,0,10
335,9,2013-08-15,3,0,10
336,9,2013-09-15,2.5,0,10
337,9,2013-10-15,3,0,10
338,9,2013-11-15,3,1,10
339,9,2013-12-15,3,0,10
340,9,2014-01-15,3,0,10
341,9,2014-02-15,3,0,10
342,9,2014-03-15,3,0,10
343,9,2014-04-15,2.5,0,10
344,9,2014-05-15,2,0,10
345,9,2014-06-15,2,0,10
346,9,2014-07-15,2,0,10
347,9,2014-08-15,3,0,10
348,9,2014-09-15,2.26,0,10
349,9,2014-10-15,3,0,10
350,9,2014-11-15,3,0,10
351,9,2014-12-15,2.5,0,10
352,9,2015-01-15,2.5,0,10
353,9,2015-02-15,2.76,0,10
354,9,2015-03-15,3,0,10
355,9,2015-04-15,3,0,10
356,9,2015-05-15,2.76,0,10
357,9,2015-06-15,3,0,10
358,9,2015-07-15,2.5,0,10
359,9,2015-08-15,3,0,10
360,9,2015-09-15,1.5,0,10
361,10,2012-06-15,2,0,12
362,10,2012-07-15,2,1,12
363,10,2012-08-15,2,0,12
364,10,2012-09-15,2,0,12
365,10,2012-10-15,2,0,12
366,10,2012-11-15,2,1,12
367,10,2012-12-15,2,0,12
368,10,2013-01-15,2,0,12
369,10,2013-02-15,2,0,12
370,10,2013-03-15,2,0,12
371,10,2013-04-15,2,1,12
372,10,2013-05-15,2,1,12
373,10,2013-06-15,2,0,12
374,10,2013-07-15,2,0,12
375,10,2013-08-15,2,0,12
376,10,2013-09-15,2,0,12
377,10,2013-10-15,2,0,12
378,10,2013-11-15,1.7459016393442623,1,12
379,10,2013-12-15,1.5,0,12
380,10,2014-01-15,2,0,12
381,10,2014-02-15,2,0,12
382,10,2014-03-15,1.76,0,12
383,10,2014-04-15,2,0,12
384,10,2014-05-15,2,0,12
385,10,2014-06-15,2,0,12
386,10,2014-07-15,2,0,12
387,10,2014-08-15,1.5,0,12
388,10,2014-09-15,2,0,12
389,10,2014-10-15,2,0,12
390,10,2014-11-15,2,0,12
391,10,2014-12-15,2,0,12
392,10,2015-01-15,2,0,12
393,10,2015-02-15,2,0,12
394,10,2015-03-15,1.76,0,12
395,10,2015-04-15,1.5,0,12
396,10,2015-05-15,2,0,12
397,10,2015-06-15,0.5,0,12
398,10,2015-07-15,0.5,0,12
399,10,2015-08-15,1,0,12
400,10,2015-09-15,1,0,12
401,11,2012-06-15,2,0,18
402,11,2012-07-15,2,1,18
403,11,2012-08-15,2,0,18
404,11,2012-09-15,2,0,18
405,11,2012-10-15,2,0,18
406,11,2012-11-15,2,1,18
407,11,2012-12-15,2,0,18
408,11,2013-01-15,1.76,0,18
409,11,2013-02-15,2,0,18
410,11,2013-03-15,2,0,18
411,11,2013-04-15,2,1,18
412,11,2013-05-15,2,1,18
413,11,2013-06-15,2,0,18
414,11,2013-07-15,2,0,18
415,11,2013-08-15,2,0,18
416,11,2013-09-15,2,0,18
417,11,2013-10-15,2,0,18
418,11,2013-11-15,2,1,18
419,11,2013-12-15,2,0,18
420,11,2014-01-15,2,0,18
421,11,2014-02-15,2,0,18
422,11,2014-03-15,2,0,18
423,11,2014-04-15,2,0,18
424,11,2014-05-15,2,0,18
425,11,2014-06-15,2,0,18
426,11,2014-07-15,2,0,18
427,11,2014-08-15,2,0,18
428,11,2014-09-15,2,0,18
429,11,2014-10-15,2,0,18
430,11,2014-11-15,1.5,0,18
431,11,2014-12-15,1.5,0,18
432,11,2015-01-15,2,0,18
433,11,2015-02-15,2,0,18
434,11,2015-03-15,2,0,18
435,11,2015-04-15,2,0,18
436,11,2015-05-15,1.76,0,18
437,11,2015-06-15,2,0,18
438,11,2015-07-15,2,0,18
439,11,2015-08-15,1.5,0,18
440,11,2015-09-15,2,0,18
441,12,2012-06-15,1,0,6
442,12,2012-07-15,1,1,6
443,12,2012-08-15,1,0,6
444,12,2012-09-15,1,0,6
445,12,2012-10-15,1,0,6
446,12,2012-11-15,1,1,6
447,12,2012-12-15,1,0,6
448,12,2013-01-15,1,0,6
449,12,2013-02-15,1,0,6
450,12,2013-03-15,1,0,6
451,12,2013-04-15,1,1,6
452,12,2013-05-15,1,1,6
453,12,2013-06-15,1,0,6
454,12,2013-07-15,1,0,6
455,12,2013-08-15,1,0,6
456,12,2013-09-15,1,0,6
457,12,2013-10-15,1,0,6
458,12,2013-11-15,1,1,6
459,12,2013-12-15,1,0,6
460,12,2014-01-15,1,0,6
461,12,2014-02-15,0.5,0,6
462,12,2014-03-15,1,0,6
463,12,2014-04-15,1,0,6
464,12,2014-05-15,1,0,6
465,12,2014-06-15,1,0,6
466,12,2014-07-15,1,0,6
467,12,2014-08-15,1,0,6
468,12,2014-09-15,1,0,6
469,12,2014-10-15,1,0,6
470,12,2014-11-15,1,0,6
471,12,2014-12-15,1,0,6
472,12,2015-01-15,1,0,6
473,12,2015-02-15,0.5,0,6
474,12,2015-03-15,1,0,6
475,12,2015-04-15,1,0,6
476,12,2015-05-15,1,0,6
477,12,2015-06-15,1,0,6
478,12,2015-07-15,0.5,0,6
479,12,2015-08-15,1,0,6
480,12,2015-09-15,0.5,0,6
481,13,2012-06-15,0,0,2
482,13,2012-07-15,0,1,2
483,13,2012-08-15,0,0,2
484,13,2012-09-15,0,0,2
485,13,2012-10-15,0,0,2
486,13,2012-11-15,0,1,2
487,13,2012-12-15,0,0,2
488,13,2013-01-15,0,0,2
489,13,2013-02-15,0,0,2
490,13,2013-03-15,0,0,2
491,13,2013-04-15,0,1,2
492,13,2013-05-15,0,1,2
493,13,2013-06-15,0,0,2
494,13,2013-07-15,0,0,2
495,13,2013-08-15,0,0,2
496,13,2013-09-15,0,0,2
497,13,2013-10-15,0,0,2
498,13,2013-11-15,0,1,2
499,13,2013-12-15,0,0,2
500,13,2014-01-15,0,0,2
501,13,2014-02-15,0,0,2
502,13,2014-03-15,0,0,2
503,13,2014-04-15,0,0,2
504,13,2014-05-15,0,0,2
505,13,2014-06-15,0,0,2
506,13,2014-07-15,0,0,2
507,13,2014-08-15,1,0,2
508,13,2014-09-15,1,0,2
509,13,2014-10-15,1,0,2
510,13,2014-11-15,0.5,0,2
511,13,2014-12-15,1,0,2
512,13,2015-01-15,1,0,2
513,13,2015-02-15,1,0,2
514,13,2015-03-15,1,0,2
515,13,2015-04-15,1,0,2
516,13,2015-05-15,1,0,2
517,13,2015-06-15,1,0,2
518,13,2015-07-15,1,0,2
519,13,2015-08-15,1,0,2
520,13,2015-09-15,1,0,2
521,14,2012-06-15,8,0,7
522,14,2012-07-15,7.881967213114754,1,7
523,14,2012-08-15,7.76,0,7
524,14,2012-09-15,7.26,0,7
525,14,2012-10-15,8,0,7
526,14,2012-11-15,8.508196721311476,1,7
527,14,2012-12-15,9,0,7
528,14,2013-01-15,9,0,7
529,14,2013-02-15,8.26,0,7
530,14,2013-03-15,9,0,7
531,14,2013-04-15,8.66304347826087,1,7
532,14,2013-05-15,8.33695652173913,1,7
533,14,2013-06-15,8,0,7
534,14,2013-07-15,7,0,7
535,14,2013-08-15,7.5,0,7
536,14,2013-09-15,7.5,0,7
537,14,2013-10-15,8,0,7
538,14,2013-11-15,8,1,7
539,14,2013-12-15,8,0,7
540,14,2014-01-15,8,0,7
541,14,2014-02-15,8,0,7
542,14,2014-03-15,8,0,7
543,14,2014-04-15,7.5,0,7
544,14,2014-05-15,7.5,0,7
545,14,2014-06-15,7.52,0,7
546,14,2014-07-15,8,0,7
547,14,2014-08-15,7.5,0,7
548,14,2014-09-15,7.26,0,7
549,14,2014-10-15,6.76,0,7
550,14,2014-11-15,7,0,7
551,14,2014-12-15,8,0,7
552,14,2015-01-15,8,0,7
553,14,2015-02-15,8,0,7
554,14,2015-03-15,7.76,0,7
555,14,2015-04-15,8,0,7
556,14,2015-05-15,7.5,0,7
557,14,2015-06-15,8,0,7
558,14,2015-07-15,8,0,7
559,14,2015-08-15,7.5,0,7
560,14,2015-09-15,7,0,7
561,15,2012-06-15,1,0,4
562,15,2012-07-15,1,1,4
563,15,2012-08-15,1,0,4
564,15,2012-09-15,1,0,4
565,15,2012-10-15,1,0,4
566,15,2012-11-15,1,1,4
567,15,2012-12-15,1,0,4
568,15,2013-01-15,1,0,4
569,15,2013-02-15,1,0,4
570,15,2013-03-15,1,0,4
571,15,2013-04-15,1,1,4
572,15,2013-05-15,1,1,4
573,15,2013-06-15,1,0,4
574,15,2013-07-15,1,0,4
575,15,2013-08-15,1,0,4
576,15,2013-09-15,0.5,0,4
577,15,2013-10-15,1,0,4
578,15,2013-11-15,1,1,4
579,15,2013-12-15,1,0,4
580,15,2014-01-15,1,0,4
581,15,2014-02-15,1,0,4
582,15,2014-03-15,1,0,4
583,15,2014-04-15,1,0,4
584,15,2014-05-15,1,0,4
585,15,2014-06-15,1,0,4
586,15,2014-07-15,1,0,4
587,15,2014-08-15,2,0,4
588,15,2014-09-15,2,0,4
589,15,2014-10-15,2,0,4
590,15,2014-11-15,2,0,4
591,15,2014-12-15,1.5,0,4
592,15,2015-01-15,2,0,4
593,15,2015-02-15,2,0,4
594,15,2015-03-15,1.5,0,4
595,15,2015-04-15,2,0,4
596,15,2015-05-15,2,0,4
597,15,2015-06-15,2,0,4
598,15,2015-07-15,1.5,0,4
599,15,2015-08-15,2,0,4
600,15,2015-09-15,2,0,4
601,16,2012-06-15,0,0,17
602,16,2012-07-15,0.4918032786885246,1,17
603,16,2012-08-15,1,0,17
604,16,2012-09-15,0,0,17
605,16,2012-10-15,0,0,17
606,16,2012-11-15,0.7622950819672132,1,17
607,16,2012-12-15,1.5,0,17
608,16,2013-01-15,1.5,0,17
609,16,2013-02-15,2,0,17
610,16,2013-03-15,2,0,17
611,16,2013-04-15,1.8315217391304348,1,17
612,16,2013-05-15,1.6684782608695652,1,17
613,16,2013-06-15,1.5,0,17
614,16,2013-07-15,2,0,17
615,16,2013-08-15,1.5,0,17
616,16,2013-09-15,2,0,17
617,16,2013-10-15,2,0,17
618,16,2013-11-15,2,1,17
619,16,2013-12-15,2,0,17
620,16,2014-01-15,0.5,0,17
621,16,2014-02-15,1,0,17
622,16,2014-03-15,1,0,17
623,16,2014-04-15,1,0,17
624,16,2014-05-15,1,0,17
625,16,2014-06-15,1.5,0,17
626,16,2014-07-15,2,0,17
627,16,2014-08-15,3,0,17
628,16,2014-09-15,3,0,17
629,16,2014-10-15,3,0,17
630,16,2014-11-15,2.5,0,17
631,16,2014-12-15,2.5,0,17
632,16,2015-01-15,3,0,17
633,16,2015-02-15,2.26,0,17
634,16,2015-03-15,3,0,17
635,16,2015-04-15,2,0,17
636,16,2015-05-15,3,0,17
637,16,2015-06-15,3,0,17
638,16,2015-07-15,2,0,17
639,16,2015-08-15,3,0,17
640,16,2015-09-15,2,0,17
641,17,2012-06-15,0,0,17
642,17,2012-07-15,0,1,17
643,17,2012-08-15,0,0,17
644,17,2012-09-15,0,0,17
